id,fecha,hora,zona,tipo_zona,lat,lng,decibeles,trafico,temperatura,humedad,comentario
1049,2025-06-24,6,Americana,Mixta,20.6666,-103.381,60.2,46,26.8,44.5,Ruido por construcción
1050,2025-02-06,11,Chapalita,Residencial,20.658,-103.402,57.6,30,23.4,61.4,Zona ruidosa
1051,2025-07-30,3,Americana,Mixta,20.6666,-103.381,33.7,25,15.5,69.5,Mucho tráfico
1052,2025-04-30,11,Tlaquepaque Centro,Comercial,20.642,-103.312,73.7,84,20.2,54.7,Música alta
1053,2025-05-06,16,Tlaquepaque Centro,Comercial,20.642,-103.312,77.3,61,29.4,56.8,Sin incidencias
1054,2025-03-18,9,Tlaquepaque Centro,Comercial,20.642,-103.312,98.9,87,21.7,51.5,Obras en la zona
1055,2025-04-30,7,Tlaquepaque Centro,Comercial,20.642,-103.312,99.6,91,24.7,70.7,Música alta
1056,2025-02-08,9,Providencia,Residencial,20.6612,-103.389,60.2,50,21.8,60.9,Música alta
1057,2025-07-21,14,Americana,Mixta,20.6666,-103.381,77.3,58,27.2,57.1,Mucho ruido
1058,2025-05-30,9,Chapalita,Residencial,20.658,-103.402,69.6,53,26.3,52.4,Tráfico intenso
1059,2025-02-24,10,Providencia,Residencial,20.6612,-103.389,60.8,32,23.8,75.4,Mucho ruido
1060,2025-02-05,17,Chapalita,Residencial,20.658,-103.402,73.7,47,27.1,65.6,Mucho tráfico
1061,2025-06-22,19,Centro,Comercial,20.6737,-103.344,81,80,23.8,30.7,Mucho ruido
1062,2025-05-12,11,Tlaquepaque Centro,Comercial,20.642,-103.312,76.1,59,22.4,75.1,Obras en la zona
1063,2025-05-10,21,Zona Industrial,Industrial,20.645,-103.32,79.3,46,24.1,57.4,Obras en la zona
1064,2025-02-04,1,Chapalita,Residencial,20.658,-103.402,30,28,19.1,57,Mercado cercano
1065,2025-03-07,0,Providencia,Residencial,20.6612,-103.389,34,15,18.4,44.5,Zona tranquila
1066,2025-02-10,20,Americana,Mixta,20.6666,-103.381,74.1,57,24.6,64.7,Tráfico intenso
1067,2025-02-12,18,Zona Industrial,Industrial,20.645,-103.32,107.2,77,22,55.9,Zona tranquila
1068,2025-06-08,14,Centro,Comercial,20.6737,-103.344,58.6,58,28.1,58.4,Ruido por construcción
1069,2025-07-26,12,Centro,Comercial,20.6737,-103.344,62.3,60,29.8,93.3,Zona tranquila
1070,2025-02-03,5,Tlaquepaque Centro,Comercial,20.642,-103.312,39.9,41,16.3,63.8,Sin incidencias
1071,2025-02-26,2,Tlaquepaque Centro,Comercial,20.642,-103.312,39,35,18.9,74.7,Zona tranquila
1072,2025-03-17,10,Chapalita,Residencial,20.658,-103.402,43.9,28,23.8,48.2,Sin incidencias
1073,2025-02-08,3,Chapalita,Residencial,20.658,-103.402,31.2,26,17.7,79,Mucho ruido
1074,2025-06-25,9,Zona Industrial,Industrial,20.645,-103.32,115,68,23.8,72.8,Poco tráfico
1075,2025-06-13,14,Americana,Mixta,20.6666,-103.381,67.6,68,28.4,43.9,Mercado cercano
1076,2025-04-24,2,Americana,Mixta,20.6666,-103.381,32.3,36,20.1,84.1,Mucho ruido
1077,2025-05-13,3,Zona Industrial,Industrial,20.645,-103.32,47.2,24,18.1,61.3,Zona tranquila
1078,2025-03-04,5,Centro,Industrial,20.645,-103.32,44.9,48,17.4,89,Zona tranquila
1079,2025-02-02,14,Zona Industrial,Industrial,20.645,-103.32,80.8,45,32,45.6,Mercado cercano
1080,2025-06-25,21,Centro,Comercial,20.6737,-103.344,75,58,24.4,51.9,Sin incidencias
1081,2025-05-30,6,Tlaquepaque Centro,Comercial,20.642,-103.312,79.9,67,26.9,58.8,Ruido por construcción
1082,2025-03-21,1,Zona Industrial,Industrial,20.645,-103.32,48.9,30,14,65.9,Música alta
1083,2025-03-23,23,Tlaquepaque Centro,Comercial,20.642,-103.312,64.2,66,21.7,58.7,Poco tráfico
1084,2025-06-26,19,Americana,Mixta,20.6666,-103.381,92.6,83,25,54.4,Mucho ruido
1085,2025-07-04,16,Americana,Residencial,20.658,-103.402,50.5,28,28.9,64.2,Muchos camiones
1086,2025-03-02,12,Chapalita,Residencial,20.658,-103.402,53.8,44,31.3,71.3,Muchos camiones
1087,2025-04-10,23,Centro,Residencial,20.6612,-103.389,63.5,53,24.8,68.4,Zona ruidosa
1088,2025-05-04,5,Tlaquepaque Centro,Comercial,20.642,-103.312,34.2,25,16.6,48.5,Mucho tráfico
1089,2025-03-18,1,Americana,Mixta,20.6666,-103.381,36.1,18,21.5,89,Música alta
1090,2025-02-12,11,Centro,Comercial,20.6737,-103.344,75.6,66,25.7,50.2,Sin incidencias
1091,2025-03-28,8,Americana,Mixta,20.6666,-103.381,96.2,85,22.5,68.2,Mercado cercano
1092,2025-02-01,8,Americana,Mixta,20.6666,-103.381,86.5,63,22.5,52,Mucho tráfico
1093,2025-07-26,11,Tlaquepaque Centro,Comercial,20.642,-103.312,66,64,24.6,64.7,Sin incidencias
1094,2025-05-05,18,Centro,Comercial,20.6737,-103.344,104.5,82,20.2,50.8,Poco tráfico
1095,2025-06-06,1,Tlaquepaque Centro,Comercial,20.642,-103.312,34.7,24,17.3,66.8,Mucho ruido
1096,2025-03-24,5,Americana,Mixta,20.6666,-103.381,30,36,17.2,66.9,Sin incidencias
1097,2025-02-07,10,Americana,Mixta,20.6666,-103.381,69.5,63,23.4,67.1,Zona tranquila
1098,2025-06-18,8,Centro,Comercial,20.6737,-103.344,96.9,91,29.1,65.2,Obras en la zona
1099,2025-03-08,18,Zona Industrial,Industrial,20.645,-103.32,91.2,57,23.2,51.8,Tráfico intenso
1100,2025-06-16,13,Centro,Comercial,20.6737,-103.344,77.2,69,31.8,69.2,Muchos camiones
1101,2025-03-21,23,Centro,Comercial,20.6737,-103.344,77.6,57,20.8,52.8,Zona tranquila
1102,2025-04-10,11,Zona Industrial,Industrial,20.645,-103.32,82.2,44,20.8,59.9,Zona tranquila
1103,2025-07-17,0,Tlaquepaque Centro,Comercial,20.642,-103.312,46.1,40,20.4,50.3,Mercado cercano
1104,2025-06-30,1,Providencia,Residencial,20.6612,-103.389,30,25,18,65.6,Muchos camiones
1105,2025-04-17,17,Chapalita,Residencial,20.658,-103.402,118,62,23.4,59.9,Zona tranquila
1106,2025-06-18,6,Chapalita,Residencial,20.658,-103.402,52.2,20,22.7,53.7,Poco tráfico
1107,2025-06-04,4,Chapalita,Residencial,20.658,-103.402,32.5,13,17.2,79.5,Sin incidencias
1108,2025-03-19,14,Zona Industrial,Industrial,20.645,-103.32,90.8,55,28.4,60.4,Poco tráfico
1109,2025-06-22,21,Centro,Comercial,20.6737,-103.344,71,66,23.1,47.1,Mercado cercano
1110,2025-04-12,20,Americana,Mixta,20.6666,-103.381,54.6,44,25,59.6,Mucho tráfico
1111,2025-07-12,4,Providencia,Residencial,20.6612,-103.389,30,19,16.4,57.6,Mucho tráfico
1113,2025-06-27,3,Zona Industrial,Industrial,20.645,-103.32,50,28,17,49.1,Zona ruidosa
1114,2025-05-21,3,Centro,Comercial,20.6737,-103.344,43.1,23,14.3,44,Muchos camiones
1115,2025-06-30,7,Providencia,Residencial,20.6612,-103.389,78.7,45,23.8,66.4,Poco tráfico
1116,2025-02-18,0,Centro,Comercial,20.6737,-103.344,41.9,30,19,50,Sin incidencias
1117,2025-07-29,19,Zona Industrial,Industrial,20.645,-103.32,107.6,72,25.7,75,Mercado cercano
1118,2025-06-06,15,Tlaquepaque Centro,Comercial,20.642,-103.312,76.3,77,26.6,53.9,Mercado cercano
1119,2025-04-08,14,Providencia,Residencial,20.6612,-103.389,65.3,33,29.2,40.5,Sin incidencias
1120,2025-05-18,13,Zona Industrial,Industrial,20.645,-103.32,69.3,39,32.4,57,Mucho tráfico
1121,2025-03-24,9,Americana,Mixta,20.6666,-103.381,95.1,80,25.7,50.4,Mucho ruido
1122,2025-07-15,15,Tlaquepaque Centro,Comercial,20.642,-103.312,75.7,65,31.4,60,Muchos camiones
1123,2025-05-21,13,Zona Industrial,Industrial,20.645,-103.32,88.5,55,29,49.7,Mucho ruido
1124,2025-02-18,12,Americana,Mixta,20.6666,-103.381,75.1,57,28.5,65.9,Muchos camiones
1125,2025-07-19,7,Centro,Comercial,20.6737,-103.344,90.4,76,24.2,67.8,Música alta
1126,2025-04-06,17,Zona Industrial,Industrial,20.645,-103.32,101.5,54,25,59.7,Mercado cercano
1127,2025-03-11,23,Zona Industrial,Industrial,20.645,-103.32,92,54,23.3,71.6,Poco tráfico
1128,2025-02-15,14,Centro,Comercial,20.6737,-103.344,68.4,61,29.7,64.1,Obras en la zona
1129,2025-07-27,22,Tlaquepaque Centro,Comercial,20.642,-103.312,57.3,63,25.9,46.2,Música alta
1130,2025-05-08,1,Chapalita,Residencial,20.658,-103.402,30,18,19.5,68.9,Obras en la zona
1131,2025-05-13,20,Centro,Comercial,20.6737,-103.344,83.9,75,23.6,66.7,Ruido por construcción
1132,2025-07-18,10,Americana,Mixta,20.6666,-103.381,70.3,54,22.6,56.8,Zona ruidosa
1133,2025-04-01,0,Zona Industrial,Industrial,20.645,-103.32,49.9,27,19.6,83,Obras en la zona
1134,2025-07-12,21,Zona Industrial,Industrial,20.645,-103.32,76.6,48,24,75.6,Obras en la zona
1135,2025-05-01,12,Providencia,Residencial,20.6612,-103.389,58.2,30,29.5,54.4,Mercado cercano
1136,2025-02-18,7,Providencia,Residencial,20.6612,-103.389,73,46,25.3,53.6,Música alta
1137,2025-03-07,7,Zona Industrial,Industrial,20.645,-103.32,107.1,68,23.8,60.4,Poco tráfico
1138,2025-03-26,17,Centro,Comercial,20.6737,-103.344,95.6,90,27.6,64.4,Poco tráfico
1139,2025-07-21,6,Providencia,Residencial,20.6612,-103.389,62.5,22,21.5,78.7,Zona ruidosa
1140,2025-04-14,23,Centro,Comercial,20.6737,-103.344,85.6,83,21.3,62.6,Muchos camiones
1141,2025-02-22,12,Chapalita,Residencial,20.658,-103.402,48.7,30,27.4,71.5,Ruido por construcción
1142,2025-02-20,14,Chapalita,Residencial,20.658,-103.402,51.7,37,33.7,90.8,Mercado cercano
1143,2025-07-25,7,Providencia,Residencial,20.6612,-103.389,79.7,56,23,59.4,Poco tráfico
1144,2025-05-25,15,Tlaquepaque Centro,Comercial,20.642,-103.312,64.9,60,30.7,64.2,Música alta
1145,2025-07-19,13,Providencia,Residencial,20.6612,-103.389,53.9,14,27.3,65.9,Mucho ruido
1146,2025-06-22,23,Chapalita,Residencial,20.658,-103.402,50.2,28,22.7,71.3,Zona ruidosa
1147,2025-03-01,15,Chapalita,Residencial,20.658,-103.402,44.9,27,30.5,62.5,Tráfico intenso
1148,2025-02-11,11,Zona Industrial,Industrial,20.645,-103.32,81.7,41,25.6,53.3,Mucho ruido
1149,2025-02-20,15,Americana,Mixta,20.6666,-103.381,85.5,68,33,54.4,Tráfico intenso
1150,2025-07-29,10,Americana,Mixta,20.6666,-103.381,72.4,50,23.2,63.4,Ruido por construcción
1151,2025-04-30,4,Chapalita,Residencial,20.658,-103.402,30,13,18.2,78.8,Música alta
1152,2025-02-13,3,Tlaquepaque Centro,Comercial,20.642,-103.312,36.1,21,19.8,67.1,Poco tráfico
1153,2025-04-17,13,Zona Industrial,Industrial,20.645,-103.32,90.7,51,27.5,72.7,Mercado cercano
1154,2025-06-14,7,Tlaquepaque Centro,Comercial,20.642,-103.312,89.3,83,23.7,48.4,Mucho ruido
1155,2025-04-08,21,Chapalita,Residencial,20.658,-103.402,56.5,32,23.9,62.4,Música alta
1156,2025-05-03,14,Centro,Comercial,20.6737,-103.344,69,59,34.7,85.4,Zona tranquila
1157,2025-07-22,10,Providencia,Residencial,20.6612,-103.389,56.9,51,23.6,45.3,Zona ruidosa
1158,2025-02-11,23,Tlaquepaque Centro,Comercial,20.642,-103.312,71.3,79,24.5,62.3,Mucho tráfico
1159,2025-02-19,19,Americana,Mixta,20.6666,-103.381,92.3,75,25.6,67.9,Zona tranquila
1160,2025-02-11,9,Centro,Comercial,20.6737,-103.344,99.7,88,22.4,54,Poco tráfico
1161,2025-04-04,18,Providencia,Residencial,20.6612,-103.389,79.6,54,24.8,56.5,Mucho ruido
1162,2025-05-11,4,Chapalita,Residencial,20.658,-103.402,30,17,18.1,58.8,Ruido por construcción
1163,2025-06-30,0,Zona Industrial,Industrial,20.645,-103.32,39.2,37,15.8,72.2,Sin incidencias
1164,2025-06-19,11,Centro,Comercial,20.6737,-103.344,79.5,63,23.5,25.1,Mercado cercano
1165,2025-07-05,17,Americana,Mixta,20.6666,-103.381,79.3,66,25.6,68.7,Zona tranquila
1166,2025-02-02,5,Zona Industrial,Industrial,20.645,-103.32,41.4,27,19,56.6,Muchos camiones
1167,2025-06-14,18,Tlaquepaque Centro,Comercial,20.642,-103.312,83.9,66,25.7,63.8,Música alta
1168,2025-03-27,14,Tlaquepaque Centro,Comercial,20.642,-103.312,77.6,58,23.8,48.6,Muchos camiones
1169,2025-03-20,17,Chapalita,Residencial,20.658,-103.402,64.9,25,21.7,75,Mercado cercano
1170,2025-06-06,23,Zona Industrial,Industrial,20.645,-103.32,87.1,55,25.5,49.6,Ruido por construcción
1171,2025-07-06,9,Zona Industrial,Residencial,20.658,-103.402,66.4,35,20.3,63.1,Poco tráfico
1172,2025-03-01,0,Zona Industrial,Industrial,20.645,-103.32,36.5,20,16.2,64.6,Tráfico intenso
1173,2025-07-19,5,Centro,Comercial,20.6737,-103.344,32.5,30,16.7,50.8,Mucho tráfico
1174,2025-06-13,7,Chapalita,Residencial,20.658,-103.402,69.2,29,27.9,62.8,Música alta
1175,2025-05-23,20,Chapalita,Residencial,20.658,-103.402,50.6,38,26.2,65.6,Mucho tráfico
1176,2025-05-06,8,Centro,Comercial,20.6737,-103.344,102.1,95,23.6,62.7,Mucho ruido
1177,2025-05-18,17,Zona Industrial,Comercial,20.6737,-103.344,87.6,72,28.2,51.5,Mercado cercano
1178,2025-05-23,14,Chapalita,Residencial,20.658,-103.402,48.4,29,27.3,62.6,Ruido por construcción
1179,2025-06-17,7,Centro,Comercial,20.6737,-103.344,101.2,100,23.3,60.1,Tráfico intenso
1180,2025-04-24,21,Providencia,Residencial,20.6612,-103.389,62.6,37,18.9,73.6,Muchos camiones
1181,2025-07-06,21,Providencia,Residencial,20.6612,-103.389,57.9,51,22.1,55.7,Mucho ruido
1182,2025-02-15,4,Tlaquepaque Centro,Comercial,20.642,-103.312,30,37,18,51.8,Tráfico intenso
1183,2025-04-01,17,Zona Industrial,Industrial,20.645,-103.32,112.7,63,23.1,58.9,Muchos camiones
1184,2025-02-17,7,Tlaquepaque Centro,Comercial,20.642,-103.312,103,80,24.1,49.7,Mucho tráfico
1185,2025-03-13,19,Zona Industrial,Industrial,20.645,-103.32,111.3,74,21.8,73.3,Mercado cercano
1186,2025-02-25,19,Tlaquepaque Centro,Comercial,20.642,-103.312,96.7,85,24.9,49.4,Sin incidencias
1187,2025-04-17,3,Providencia,Residencial,20.6612,-103.389,30,25,18.2,61.4,Mucho tráfico
1188,2025-02-19,8,Americana,Mixta,20.6666,-103.381,100.7,73,24.8,63.4,Mercado cercano
1189,2025-03-24,10,Tlaquepaque Centro,Comercial,20.642,-103.312,82.1,69,23.5,80.9,Ruido por construcción
1190,2025-02-11,23,Centro,Comercial,20.6737,-103.344,83.6,71,25.5,63.5,Zona ruidosa
1191,2025-06-23,15,Providencia,Residencial,20.6612,-103.389,60.6,48,31.6,57.5,Mercado cercano
1192,2025-04-29,9,Tlaquepaque Centro,Comercial,20.642,-103.312,104.8,90,25.5,54.1,Zona tranquila
1193,2025-04-24,3,Americana,Mixta,20.6666,-103.381,38.8,28,17.7,41.9,Ruido por construcción
1194,2025-06-19,0,Chapalita,Residencial,20.658,-103.402,30,14,17.8,23.6,Ruido por construcción
1195,2025-03-05,10,Zona Industrial,Industrial,20.645,-103.32,85.4,57,21.5,63.6,Tráfico intenso
1196,2025-05-16,1,Americana,Mixta,20.6666,-103.381,33.5,26,17.8,52.8,Tráfico intenso
1197,2025-02-23,7,Americana,Mixta,20.6666,-103.381,72.9,70,26.5,67.4,Tráfico intenso
1198,2025-02-17,21,Chapalita,Residencial,20.658,-103.402,47.3,21,24.4,66.2,Tráfico intenso
1199,2025-06-18,22,Zona Industrial,Industrial,20.645,-103.32,98.9,52,25.3,62.5,Obras en la zona
1200,2025-02-18,12,Zona Industrial,Industrial,20.645,-103.32,90.3,62,30,52.1,Mucho tráfico
1201,2025-07-02,17,Providencia,Residencial,20.6612,-103.389,73.4,49,23.4,57.5,Obras en la zona
1202,2025-05-13,9,Providencia,Residencial,20.6612,-103.389,80.2,62,24.3,36.6,Tráfico intenso
1203,2025-04-30,19,Chapalita,Residencial,20.658,-103.402,60.7,40,23.9,46.7,Obras en la zona
1204,2025-07-28,20,Zona Industrial,Industrial,20.645,-103.32,85.8,63,22.1,54.4,Obras en la zona
1205,2025-04-12,18,Zona Industrial,Industrial,20.645,-103.32,103.2,61,23.8,83.1,Zona ruidosa
1206,2025-05-14,3,Centro,Comercial,20.6737,-103.344,40.3,31,15.8,51.7,Obras en la zona
1207,2025-06-20,12,Centro,Comercial,20.6737,-103.344,82,79,25.9,81.5,Zona ruidosa
1208,2025-04-21,14,Chapalita,Residencial,20.658,-103.402,59.5,39,32.2,52.9,Zona tranquila
1209,2025-06-11,2,Centro,Comercial,20.6737,-103.344,32.7,28,20.8,69.6,Ruido por construcción
1210,2025-07-09,17,Americana,Mixta,20.6666,-103.381,94.2,79,27.1,48.7,Zona tranquila
1211,2025-02-21,3,Chapalita,Residencial,20.658,-103.402,30,28,16.1,59.8,Poco tráfico
1212,2025-04-03,17,Zona Industrial,Industrial,20.645,-103.32,105.5,70,24.6,64.3,Zona ruidosa
1213,2025-07-12,11,Chapalita,Residencial,20.658,-103.402,42.5,33,23.5,69.8,Zona tranquila
1214,2025-02-28,16,Centro,Comercial,20.6737,-103.344,76.9,83,30,67.7,Mucho ruido
1215,2025-07-14,10,Americana,Mixta,20.6666,-103.381,70.6,64,23.6,62.3,Música alta
1216,2025-07-04,9,Chapalita,Residencial,20.658,-103.402,71.1,28,26.2,29.1,Tráfico intenso
1217,2025-06-09,14,Americana,Mixta,20.6666,-103.381,72.7,60,31.2,57.7,Poco tráfico
1218,2025-05-01,19,Providencia,Residencial,20.6612,-103.389,68.4,57,22.7,74.4,Ruido por construcción
1219,2025-02-21,15,Centro,Industrial,20.645,-103.32,93.9,47,33.3,42.9,Música alta
1220,2025-07-20,3,Tlaquepaque Centro,Comercial,20.642,-103.312,31.3,26,16.3,65.2,Sin incidencias
1221,2025-05-31,13,Chapalita,Residencial,20.658,-103.402,43.2,24,27.6,68.3,Mucho ruido
1222,2025-05-13,5,Providencia,Residencial,20.6612,-103.389,30,1,15.2,48.5,Tráfico intenso
1223,2025-06-01,4,Americana,Mixta,20.6666,-103.381,37.7,33,18.6,76.5,Sin incidencias
1224,2025-07-13,1,Centro,Comercial,20.6737,-103.344,33.7,23,17,59.5,Sin incidencias
1225,2025-05-05,19,Tlaquepaque Centro,Comercial,20.642,-103.312,89.8,74,22.8,68.7,Zona ruidosa
1226,2025-02-12,12,Centro,Comercial,20.6737,-103.344,80.6,66,26.3,70.5,Zona tranquila
1227,2025-06-21,21,Tlaquepaque Centro,Comercial,20.642,-103.312,76.9,54,22.4,56,Obras en la zona
1228,2025-03-22,10,Zona Industrial,Industrial,20.645,-103.32,80.7,49,23.8,84.8,Zona ruidosa
1229,2025-03-05,1,Tlaquepaque Centro,Comercial,20.642,-103.312,35.7,21,14.9,58.7,Tráfico intenso
1230,2025-07-02,4,Centro,Comercial,20.6737,-103.344,36.5,27,15.5,61.1,Mucho tráfico
1231,2025-02-09,2,Tlaquepaque Centro,Comercial,20.642,-103.312,34,25,15.3,71,Zona ruidosa
1232,2025-07-09,4,Americana,Mixta,20.6666,-103.381,36,31,18.9,50.4,Muchos camiones
1233,2025-05-07,3,Centro,Comercial,20.6737,-103.344,40.6,44,19.4,60.9,Música alta
1234,2025-06-08,18,Providencia,Residencial,20.6612,-103.389,55.1,38,21.3,83.5,Mucho tráfico
1235,2025-03-03,14,Chapalita,Residencial,20.658,-103.402,57.2,34,31.2,71.4,Tráfico intenso
1236,2025-04-01,4,Chapalita,Residencial,20.658,-103.402,30,25,15.7,56.4,Mercado cercano
1237,2025-05-02,17,Chapalita,Residencial,20.658,-103.402,67.1,18,25.9,53.1,Muchos camiones
1238,2025-05-10,23,Providencia,Residencial,20.6612,-103.389,49.6,32,23.3,72.9,Zona ruidosa
1239,2025-05-29,13,Centro,Comercial,20.6737,-103.344,82.8,78,31.5,60.2,Muchos camiones
1240,2025-07-01,8,Americana,Mixta,20.6666,-103.381,95.4,79,25.3,53.9,Ruido por construcción
1241,2025-05-25,23,Zona Industrial,Industrial,20.645,-103.32,75.4,53,24.2,43.9,Tráfico intenso
1242,2025-07-15,23,Americana,Mixta,20.6666,-103.381,72.5,60,22.5,40.5,Zona ruidosa
1243,2025-07-21,10,Chapalita,Residencial,20.658,-103.402,59.2,39,27.3,64.5,Tráfico intenso
1244,2025-06-27,2,Chapalita,Residencial,20.658,-103.402,30,17,20.3,47.6,Zona tranquila
1245,2025-06-24,10,Americana,Mixta,20.6666,-103.381,79.7,59,25.8,52.2,Zona ruidosa
1246,2025-07-17,17,Providencia,Residencial,20.6612,-103.389,79,51,24.9,66.2,Mercado cercano
1247,2025-05-07,19,Chapalita,Residencial,20.658,-103.402,65.3,36,21,85.9,Zona ruidosa
1248,2025-03-22,5,Providencia,Residencial,20.6612,-103.389,33.5,28,13.6,68.7,Mucho tráfico
1249,2025-06-27,0,Zona Industrial,Industrial,20.645,-103.32,50.2,37,16,81.1,Mucho tráfico
1250,2025-06-12,5,Providencia,Residencial,20.6612,-103.389,37.5,24,18.8,58.3,Música alta
1251,2025-07-29,3,Providencia,Residencial,20.6612,-103.389,30,17,17.6,64.4,Muchos camiones
1252,2025-07-13,17,Centro,Comercial,20.6737,-103.344,87.4,72,20.9,51,Música alta
1253,2025-03-06,10,Americana,Mixta,20.6666,-103.381,71.3,55,22.3,70.9,Poco tráfico
1254,2025-07-07,19,Providencia,Residencial,20.6612,-103.389,72,45,26.1,65.3,Zona tranquila
1255,2025-04-18,10,Providencia,Residencial,20.6612,-103.389,63.4,38,21,58.7,Zona tranquila
1256,2025-03-26,21,Providencia,Residencial,20.6612,-103.389,56.9,43,22.3,48.7,Mucho ruido
1257,2025-04-08,13,Zona Industrial,Industrial,20.645,-103.32,92.9,72,28.5,69.4,Poco tráfico
1258,2025-04-30,5,Chapalita,Residencial,20.658,-103.402,30,22,17.8,63.6,Tráfico intenso
1259,2025-03-25,3,Americana,Mixta,20.6666,-103.381,34,26,15,48.6,Mucho ruido
1260,2025-07-18,11,Chapalita,Residencial,20.658,-103.402,60.4,41,25.9,80.8,Zona tranquila
1261,2025-06-13,15,Zona Industrial,Industrial,20.645,-103.32,79.8,44,34.1,66.4,Tráfico intenso
1262,2025-02-05,20,Centro,Comercial,20.6737,-103.344,78.6,64,24.7,52.4,Mercado cercano
1263,2025-05-05,20,Americana,Mixta,20.6666,-103.381,66.5,53,23.9,30.8,Sin incidencias
1264,2025-04-12,9,Chapalita,Residencial,20.658,-103.402,58.1,35,28.7,39.9,Muchos camiones
1265,2025-05-21,9,Americana,Mixta,20.6666,-103.381,89.2,66,23.5,71.1,Ruido por construcción
1266,2025-06-25,19,Americana,Mixta,20.6666,-103.381,94.3,89,22.6,62.6,Ruido por construcción
1267,2025-05-09,6,Providencia,Residencial,20.6612,-103.389,60.8,46,24.3,68.4,Música alta
1268,2025-02-17,6,Tlaquepaque Centro,Comercial,20.642,-103.312,75.1,77,25.7,48,Zona ruidosa
1269,2025-02-11,7,Tlaquepaque Centro,Comercial,20.642,-103.312,105.2,88,25.7,59.5,Mucho ruido
1270,2025-02-14,6,Providencia,Residencial,20.6612,-103.389,59.1,48,23.7,63.5,Zona ruidosa
1271,2025-05-15,22,Americana,Mixta,20.6666,-103.381,68.4,65,25.4,55.6,Obras en la zona
1272,2025-07-11,15,Centro,Comercial,20.6737,-103.344,82.2,80,28.5,68.5,Mercado cercano
1273,2025-07-12,7,Zona Industrial,Industrial,20.645,-103.32,92.2,55,25.3,70.8,Música alta
1274,2025-06-18,2,Tlaquepaque Centro,Comercial,20.642,-103.312,37.4,29,16.7,55.8,Ruido por construcción
1275,2025-06-05,5,Americana,Mixta,20.6666,-103.381,35.9,35,19.3,41.8,Obras en la zona
1276,2025-03-10,8,Zona Industrial,Industrial,20.645,-103.32,108.4,63,24,68.5,Sin incidencias
1277,2025-02-12,1,Americana,Mixta,20.6666,-103.381,39.5,46,16.5,40.5,Muchos camiones
1278,2025-03-07,12,Providencia,Residencial,20.6612,-103.389,60.2,42,30.2,57.9,Mercado cercano
1279,2025-05-15,23,Zona Industrial,Industrial,20.645,-103.32,89.4,61,20.7,51.7,Mucho tráfico
1280,2025-03-05,17,Chapalita,Residencial,20.658,-103.402,73.1,42,24,61.8,Mucho tráfico
1281,2025-07-21,0,Centro,Comercial,20.6737,-103.344,46.2,50,17.1,55.6,Zona ruidosa
1282,2025-05-29,14,Chapalita,Residencial,20.658,-103.402,46.5,28,29.1,78.2,Tráfico intenso
1283,2025-02-11,7,Tlaquepaque Centro,Comercial,20.642,-103.312,94.1,87,23.8,59.8,Zona ruidosa
1284,2025-04-13,10,Providencia,Residencial,20.6612,-103.389,44,35,26.4,60.9,Sin incidencias
1285,2025-04-22,12,Providencia,Residencial,20.6612,-103.389,59.2,39,27.4,60,Tráfico intenso
1286,2025-02-04,9,Centro,Comercial,20.6737,-103.344,105.4,94,22.9,58,Tráfico intenso
1287,2025-04-17,19,Providencia,Residencial,20.6612,-103.389,70.7,46,21.3,53.9,Obras en la zona
1288,2025-03-19,12,Centro,Comercial,20.6737,-103.344,76.9,79,28.8,73.6,Muchos camiones
1289,2025-02-14,8,Providencia,Residencial,20.6612,-103.389,77.2,51,22,67.9,Ruido por construcción
1290,2025-03-23,4,Tlaquepaque Centro,Comercial,20.642,-103.312,33.4,28,16.4,47,Zona ruidosa
1291,2025-07-05,2,Providencia,Residencial,20.6612,-103.389,30,17,16.7,70.1,Poco tráfico
1292,2025-04-16,8,Americana,Mixta,20.6666,-103.381,97.1,73,22.5,59.7,Mucho ruido
1293,2025-07-27,19,Chapalita,Residencial,20.658,-103.402,65,38,25.3,61.8,Mucho tráfico
1294,2025-07-07,0,Centro,Comercial,20.6737,-103.344,41.3,33,16.7,35.4,Zona ruidosa
1295,2025-07-16,8,Tlaquepaque Centro,Comercial,20.642,-103.312,91.1,90,22.5,52.2,Ruido por construcción
1296,2025-02-19,5,Americana,Mixta,20.6666,-103.381,35.6,32,18.1,69.2,Poco tráfico
1297,2025-02-21,9,Americana,Mixta,20.6666,-103.381,92.1,84,24.3,53.6,Tráfico intenso
1298,2025-03-21,5,Americana,Mixta,20.6666,-103.381,32.4,34,17.6,62.3,Muchos camiones
1299,2025-02-06,10,Americana,Mixta,20.6666,-103.381,78,64,22.9,66.4,Mercado cercano
1300,2025-04-10,3,Americana,Mixta,20.6666,-103.381,31,38,19.6,40.8,Zona tranquila
1301,2025-06-24,10,Providencia,Residencial,20.6612,-103.389,56.8,35,22.1,41,Muchos camiones
1302,2025-05-18,11,Chapalita,Residencial,20.658,-103.402,47.9,24,26.8,40.3,Poco tráfico
1303,2025-04-19,15,Zona Industrial,Industrial,20.645,-103.32,67.9,50,30.2,51.2,Mercado cercano
1304,2025-06-07,20,Zona Industrial,Industrial,20.645,-103.32,73.4,39,23.9,70.5,Zona ruidosa
1305,2025-04-10,17,Centro,Comercial,20.6737,-103.344,100.9,99,21.9,69.4,Mucho ruido
